optionid,productid,catalogid,category_id,featurecaption,featuretype,featurerequired,sorting,url,info,featureid,featurename,featureprice,sorting,partnumber,imagepath,selected,hidden,optcatalogid,qty,thumbpath,colorcode
,,,,,,,,,,"9329","2 TB Hard Drive Installed + M.2 OS Drive","20","1","+2TB",,"0","0","0","1",,
,,,,,,,,,,"9330","4 TB Hard Drives Installed + M.2 OS Drive","105","2","+4TB",,"0","0","0","1",,
,,,,,,,,,,"9331","8 TB Hard Drive Installed + M.2 OS Drive","320","3","+8TB",,"0","0","0","1",,
,,,,,,,,,,"9332","12 TB Hard Drive Installed + M.2 OS Drive","470","4","+12TB",,"0","0","0","0",,
,,,,,,,,,,"9333","16 TB Hard Drive Installed + M.2 OS Drive","720","5","+16",,"0","0","0","0",,
,,,,,,,,,,"9334","32 TB Hard Drive Installed + M.2 OS Drive","1430","6","+32TB",,"0","0","0","0",,
,,,,,,,,,,"9335","48 TB Hard Drives Installed + M.2 OS Drive","2180","7","+48TB",,"0","0","0","0",,
,,,,,,,,,,"9336","64 TB Hard Drives Installed + M.2 OS Drive","2930","8","+64TB",,"0","0","0","0",,
"1977","dPlatinumNVR","238","0","Number of IP Licenses","Dropdown","1","4","","","9281","4 IP Camera Licenses","0","0","-4",,"1","0","0","1",,
,,,,,,,,,,"9282","5 IP Camera Licenses","70","1","-5",,"0","0","0","1",,
,,,,,,,,,,"9283","6 IP Camera Licenses","140","2","-6",,"0","0","0","1",,
,,,,,,,,,,"9284","7 IP Camera Licenses","210","3","-7",,"0","0","0","1",,
,,,,,,,,,,"9285","8 IP Camera Licenses","280","4","-8",,"0","0","0","1",,
,,,,,,,,,,"9286","9 IP Camera Licenses","350","5","-9",,"0","0","0","1",,
,,,,,,,,,,"9287","10 IP Camera Licenses","420","6","-10",,"0","0","0","1",,
,,,,,,,,,,"9288","11 IP Camera Licenses","490","7","-11",,"0","0","0","1",,
,,,,,,,,,,"9289","12 IP Camera Licenses","560","8","-12",,"0","0","0","1",,
,,,,,,,,,,"9290","13 IP Camera Licenses","630","9","-13",,"0","0","0","1",,
,,,,,,,,,,"9291","14 IP Camera Licenses","700","10","-14",,"0","0","0","1",,
,,,,,,,,,,"9292","15 IP Camera Licenses","770","11","-15",,"0","0","0","1",,
,,,,,,,,,,"9293","16 IP Camera Licenses","840","12","-16",,"0","0","0","1",,
,,,,,,,,,,"9294","17 IP Camera Licenses","910","13","-17",,"0","0","0","1",,
,,,,,,,,,,"9295","18 IP Camera Licenses","980","14","-18",,"0","0","0","1",,
,,,,,,,,,,"9296","19 IP Camera Licenses","1050","15","-19",,"0","0","0","1",,
,,,,,,,,,,"9297","20 IP Camera Licenses","1120","16","-20",,"0","0","0","1",,
,,,,,,,,,,"9298","21 IP Camera Licenses","1190","17","-21",,"0","0","0","1",,
,,,,,,,,,,"9299","22 IP Camera Licenses","1260","18","-22",,"0","0","0","1",,
,,,,,,,,,,"9300","23 IP Camera Licenses","1330","19","-23",,"0","0","0","1",,
,,,,,,,,,,"9301","24 IP Camera Licenses","1400","20","-24",,"0","0","0","1",,
,,,,,,,,,,"9302","25 IP Camera Licenses","1470","21","-25",,"0","0","0","1",,
,,,,,,,,,,"9303","26 IP Camera Licenses","1540","22","-26",,"0","0","0","1",,
,,,,,,,,,,"9304","27 IP Camera Licenses","1610","23","-27",,"0","0","0","1",,
,,,,,,,,,,"9305","28 IP Camera Licenses","1680","24","-28",,"0","0","0","1",,
,,,,,,,,,,"9306","29 IP Camera Licenses","1750","25","-29",,"0","0","0","1",,
,,,,,,,,,,"9307","30 IP Camera Licenses","1820","26","-30",,"0","0","0","1",,
,,,,,,,,,,"9308","31 IP Camera Licenses","1890","27","-31",,"0","0","0","1",,
,,,,,,,,,,"9309","32 IP Camera Licenses","1960","28","-32",,"0","0","0","1",,
,,,,,,,,,,"9310","33 IP Camera Licenses","2030","29","-33",,"0","0","0","0",,
,,,,,,,,,,"9311","34 IP Camera Licenses","2100","30","-34",,"0","0","0","0",,
,,,,,,,,,,"9312","35 IP Camera Licenses","2170","31","-35",,"0","0","0","0",,
,,,,,,,,,,"9313","36 IP Camera Licenses","2240","32","-36",,"0","0","0","0",,
,,,,,,,,,,"9314","37 IP Camera Licenses","2310","33","-37",,"0","0","0","0",,
,,,,,,,,,,"9315","38 IP Camera Licenses","2380","34","-38",,"0","0","0","0",,
,,,,,,,,,,"9316","39 IP Camera Licenses","2450","35","-39",,"0","0","0","0",,
,,,,,,,,,,"9317","40 IP Camera Licenses","2520","36","-40",,"0","0","0","0",,
,,,,,,,,,,"9318","41 IP Camera Licenses","2590","37","-41",,"0","0","0","0",,
,,,,,,,,,,"9319","42 IP Camera Licenses","2660","38","-42",,"0","0","0","0",,
,,,,,,,,,,"9320","43 IP Camera Licenses","2730","39","-43",,"0","0","0","0",,
,,,,,,,,,,"9321","44 IP Camera Licenses","2800","40","-44",,"0","0","0","0",,
,,,,,,,,,,"9322","45 IP Camera Licenses","2870","41","-45",,"0","0","0","0",,
,,,,,,,,,,"9323","46 IP Camera Licenses","2940","42","-46",,"0","0","0","0",,
,,,,,,,,,,"9324","47 IP Camera Licenses","3010","43","-47",,"0","0","0","0",,
,,,,,,,,,,"9325","48 IP Camera Licenses","3080","44","-48",,"0","0","0","0",,
,,,,,,,,,,"9326","49 IP Camera Licenses","3150","45","-49",,"0","0","0","0",,
,,,,,,,,,,"9327","50 IP Camera Licenses","3220","46","-50",,"0","0","0","0",,
"1550","dPlatinumNVR","238","0","Operating System","Dropdown","1","3","","","6733","Windows 10 Embedded","90","1","+Win10P",,"1","0","0","1",,
,,,,,,,,,,"6734","No Operating System","0","2","-NoOS",,"0","0","0","1",,
"1549","dPlatinumNVR","238","0","RAM","Dropdown","1","1","","","6728","8GB DDR RAM","0","0","+8GB",,"1","0","0","1",,
,,,,,,,,,,"6729","16GB DDR RAM","90","1","+16GB",,"0","0","0","1",,
,,,,,,,,,,"6731","32GB DDR RAM","200","2","+32GB",,"0","0","0","1",,
"854","dADDIPs","239","0","Number of IP Licenses","Dropdown","1","0","","","3805","Add 1 IP Camera License","0","0","+1",,"1","0","0","1",,
,,,,,,,,,,"3806","Add 2 IP Camera License","70","1","+2",,"0","0","0","1",,
,,,,,,,,,,"3807","Add 3 IP Camera License","140","2","+3",,"0","0","0","1",,
,,,,,,,,,,"3808","Add 4 IP Camera License","210","3","+4",,"0","0","0","1",,
,,,,,,,,,,"3809","Add 5 IP Camera License","280","4","+5",,"0","0","0","1",,
,,,,,,,,,,"3810","Add 6 IP Camera License","350","5","+6",,"0","0","0","1",,
,,,,,,,,,,"3811","Add 7 IP Camera License","420","6","+7",,"0","0","0","1",,
,,,,,,,,,,"3812","Add 8 IP Camera License","490","7","+8",,"0","0","0","1",,
,,,,,,,,,,"3813","Add 9 IP Camera License","560","8","+9",,"0","0","0","1",,
,,,,,,,,,,"3814","Add 10 IP Camera License","630","9","+10",,"0","0","0","1",,
,,,,,,,,,,"3815","Add 11 IP Camera License","700","10","+11",,"0","0","0","1",,
,,,,,,,,,,"3816","Add 12 IP Camera License","770","11","+12",,"0","0","0","1",,
,,,,,,,,,,"3817","Add 13 IP Camera License","840","12","+13",,"0","0","0","1",,
,,,,,,,,,,"3818","Add 14 IP Camera License","910","13","+14",,"0","0","0","1",,
,,,,,,,,,,"3819","Add 15 IP Camera License","980","14","+15",,"0","0","0","1",,
,,,,,,,,,,"3820","Add 16 IP Camera License","1050","15","+16",,"0","0","0","1",,
,,,,,,,,,,"3821","Add 17 IP Camera License","1120","16","+17",,"0","0","0","1",,
,,,,,,,,,,"3822","Add 18 IP Camera License","1190","17","+18",,"0","0","0","1",,
,,,,,,,,,,"3823","Add 19 IP Camera License","1260","18","+19",,"0","0","0","1",,
,,,,,,,,,,"3824","Add 20 IP Camera License","1330","19","+20",,"0","0","0","1",,
,,,,,,,,,,"3825","Add 21 IP Camera License","1400","20","+21",,"0","0","0","1",,
,,,,,,,,,,"3826","Add 22 IP Camera License","1470","21","+22",,"0","0","0","1",,
,,,,,,,,,,"3827","Add 23 IP Camera License","1540","22","+23",,"0","0","0","1",,
,,,,,,,,,,"3828","Add 24 IP Camera License","1610","23","+24",,"0","0","0","1",,
,,,,,,,,,,"3829","Add 25 IP Camera License","1680","24","+25",,"0","0","0","1",,
,,,,,,,,,,"3830","Add 26 IP Camera License","1750","25","+26",,"0","0","0","1",,
,,,,,,,,,,"3831","Add 27 IP Camera License","1820","26","+27",,"0","0","0","1",,
,,,,,,,,,,"3832","Add 28 IP Camera License","1890","27","+28",,"0","0","0","1",,
"856","dAN-ADDIPs","240","0","Add IP Camera Licenses","Dropdown","0","2","","","3837","Add 4 IP Camera Licenses for HD IP Cameras","0","0","+4IP",,"1","0","0","1",,
,,,,,,,,,,"3838","Add 8 IP Camera Licenses for HD IP Cameras","340","1","+8IP",,"0","0","0","1",,
,,,,,,,,,,"3839","Add 12 IP Camera Licenses for HD IP Cameras","680","2","+12IP",,"0","0","0","1",,
,,,,,,,,,,"3840","Add 16 IP Camera Licenses for HD IP Cameras","1020","3","+16IP",,"0","0","0","1",,
"1585","dMicroDVR","242","0","Add IP Camera Licenses","Dropdown","0","4","","","6914","No IP Camera Licenses","0","0",,,"1","0","0","1",,
,,,,,,,,,,"6915","Add 12 IP Camera Licenses for HD IP Cameras","1020","3","+12IP",,"0","0","0","1",,
,,,,,,,,,,"6916","Add 16 IP Camera Licenses for HD IP Cameras","1360","4","+16IP",,"0","0","0","1",,
,,,,,,,,,,"6917","Add 4 IP Camera Licenses for HD IP Cameras","340","1","+4IP",,"0","0","0","1",,
,,,,,,,,,,"6918","Add 8 IP Camera Licenses for HD IP Cameras","680","2","+8IP",,"0","0","0","1",,
"1586","dMicroDVR","242","0","CPU","Dropdown","1","1","","","6919","Intel i3 CPU","0","0","+i3",,"1","0","0","1",,
,,,,,,,,,,"6920","Intel i5 CPU","150","1","+i5",,"0","0","0","1",,
,,,,,,,,,,"6921","Intel i7 CPU","400","2","+i7",,"0","0","0","1",,
"1584","dMicroDVR","242","0","Hard Drive Size","Dropdown","1","3","","","6910","1 TB Hard Drive Installed","0","0","+1TB",,"1","0","0","1",,
,,,,,,,,,,"6911","2 TB Hard Drive Installed","50","1","+2TB",,"0","0","0","1",,
,,,,,,,,,,"6912","4 TB Hard Drives (2 x 2TB)","200","2","+4TB",,"0","0","0","1",,
,,,,,,,,,,"6913","8 TB Hard Drives (4 x 2TB)","400","3","+8TB",,"0","0","0","1",,
"1583","dMicroDVR","242","0","Number of Analog Inputs","Radio","1","0","","","6908","16 x Analog BNC Inputs","277","3","+16AN",,"0","0","0","1",,
,,,,,,,,,,"6909","8 x Analog BNC Inputs","0","1","+8AN",,"1","0","0","1",,
"1587","dMicroDVR","242","0","RAM","Dropdown","0","2","","","6922","16GB DDR RAM","300","2","+16GB",,"0","0","0","1",,
,,,,,,,,,,"6923","4GB DDR RAM","0","0","+4GB",,"1","0","0","1",,
,,,,,,,,,,"6924","8GB DDR RAM","100","1","+8GB",,"0","0","0","1",,
"879","dNETCAM","246","0","Number of IP Licenses","Dropdown","1","0","","","3971","4 IP Camera Licenses","0","0","-4",,"1","0","0","1",,
,,,,,,,,,,"3972","5 IP Camera Licenses","70","1","-5",,"0","0","0","1",,
,,,,,,,,,,"3973","6 IP Camera Licenses","140","2","-6",,"0","0","0","1",,
,,,,,,,,,,"3974","7 IP Camera Licenses","210","3","-7",,"0","0","0","1",,
,,,,,,,,,,"3975","8 IP Camera Licenses","280","4","-8",,"0","0","0","1",,
,,,,,,,,,,"3976","9 IP Camera Licenses","350","5","-9",,"0","0","0","1",,
,,,,,,,,,,"3977","10 IP Camera Licenses","420","6","-10",,"0","0","0","1",,
,,,,,,,,,,"3978","11 IP Camera Licenses","490","7","-11",,"0","0","0","1",,
,,,,,,,,,,"3979","12 IP Camera Licenses","560","8","-12",,"0","0","0","1",,
,,,,,,,,,,"3980","13 IP Camera Licenses","630","9","-13",,"0","0","0","1",,
,,,,,,,,,,"3981","14 IP Camera Licenses","700","10","-14",,"0","0","0","1",,
,,,,,,,,,,"3982","15 IP Camera Licenses","770","11","-15",,"0","0","0","1",,
,,,,,,,,,,"3983","16 IP Camera Licenses","840","12","-16",,"0","0","0","1",,
,,,,,,,,,,"3984","17 IP Camera Licenses","910","13","-17",,"0","0","0","1",,
,,,,,,,,,,"3985","18 IP Camera Licenses","980","14","-18",,"0","0","0","1",,
,,,,,,,,,,"3986","19 IP Camera Licenses","1050","15","-19",,"0","0","0","1",,
,,,,,,,,,,"3987","20 IP Camera Licenses","1120","16","-20",,"0","0","0","1",,
,,,,,,,,,,"3988","21 IP Camera Licenses","1190","17","-21",,"0","0","0","1",,
,,,,,,,,,,"3989","22 IP Camera Licenses","1260","18","-22",,"0","0","0","1",,
,,,,,,,,,,"3990","23 IP Camera Licenses","1330","19","-23",,"0","0","0","1",,
,,,,,,,,,,"3991","24 IP Camera Licenses","1400","20","-24",,"0","0","0","1",,
,,,,,,,,,,"3992","25 IP Camera Licenses","1470","21","-25",,"0","0","0","1",,
,,,,,,,,,,"3993","26 IP Camera Licenses","1540","22","-26",,"0","0","0","1",,
,,,,,,,,,,"3994","27 IP Camera Licenses","1610","23","-27",,"0","0","0","1",,
,,,,,,,,,,"3995","28 IP Camera Licenses","1680","24","-28",,"0","0","0","1",,
,,,,,,,,,,"3996","29 IP Camera Licenses","1750","25","-29",,"0","0","0","1",,
,,,,,,,,,,"3997","30 IP Camera Licenses","1820","26","-30",,"0","0","0","1",,
,,,,,,,,,,"3998","31 IP Camera Licenses","1890","27","-31",,"0","0","0","1",,
,,,,,,,,,,"3999","32 IP Camera Licenses","1960","28","-32",,"0","0","0","1",,
"1032","CMC-28-4","259","0","Analytics Software License - GXi","Dropdown","1","1",""," <p>These analytics licenses enable the SMART&nbsp;capabilities of the Ganz Computar GXi cameras.  Each analytics license enables different capabilities for the camera.</p> 			<p></p> 			<div class=c></div> <div style=""width:80%; margin:0px auto;""> <hr width=""80%"" /> 				<h2>No Analytics License  $0</h2> 				<p>This selection removes all of the SMART functionality from the SMART Cameras, no additional classification or calculations of objects on the screen.  These cameras are still very good cameras, but selection of no analytics will make them similar to most other cameras.  We might note that the cameras sold online through shopping websites, even ones that state GXi embedded intelligence are sold without the surveillance licenses.</p> 			<div class=c></div> <hr width=""80%"" /> 				<h2>ZN-SURV-1 - Surveillance&nbsp;Analytics $212</h2> 			<div class=c></div>  				<p>This license is best suited for outdoor applications for SMART&nbsp;Cameras. &nbsp;This license is best suited for classifying persons and vehicles and enabling alerts based on entry into specific zones.  This license should be selected if you want to enable text or email alerts based on zones that can be setup on the screen.</p>  			<ul> 				<li><b>Object Class &amp; Speed Calculations</b> 				<li>Direction &amp;&nbsp;Dwell Filters 				<li>Tailgating &amp;&nbsp;On-Screen Counters 			</ul> <hr width=""80%"" /><div class=c></div> 				<h2>ZN-ADVANCED-1 - Advanced&nbsp;Analytics $264</h2> 			<div class=c></div> 				<p>This license provides the ultimate analytics for SMART&nbsp;Cameras.  It should be used for more advanced indoor and outdoor security camera installations.  It includes all of the ZN-SURV-1 objects and zones, with added Counting Line and enhanced tracking for multiple target tracking simultaneously.  Use this especially for indoor camera installations where the camera will be tracking multiple targets at once, and counting passing cars or people. 				</p> 				<ul> 					<li>Object Class &amp; Speed Calculations 					<li>Direction &amp;&nbsp;Dwell Filters 					<li>Tailgating &amp;&nbsp;On-Screen Counters 					<li>Counting Line (for counting vehicles or people) 					<li>Enhanced capabilities for multiple target tracking 				</ul> 				<p></p></div>","4462","No Analytics Licenses","0","1",,,"1","0","0","1",,
,,,,,,,,,,"4463","ZN-SURV-1 - Surveillance Analytics License","212","2","+ZN-SURV-1",,"0","0","0","1",,
,,,,,,,,,,"4464","ZN-ADVANCED-1 - Advanced Analytics License","264","3","+ZN-ADVANCED-1",,"0","0","0","1",,
"1055","CMC-28-4","259","0","Housing Color","Dropdown","1","1","","","4531","Silver","0","1","+Silver",,"1","0","0","1",,
,,,,,,,,,,"4532","Black","0","2","+Black",,"0","0","0","1",,
,,,,,,,,,,"4533","White","0","3","+White",,"0","0","0","1",,
"1033","CMC-37-4","260","0","Analytics Software License - GXi","Dropdown","1","1",""," <p>These analytics licenses enable the SMART&nbsp;capabilities of the Ganz Computar GXi cameras.  Each analytics license enables different capabilities for the camera.</p> 			<p></p> 			<div class=c></div> <div style=""width:80%; margin:0px auto;""> <hr width=""80%"" /> 				<h2>No Analytics License  $0</h2> 				<p>This selection removes all of the SMART functionality from the SMART Cameras, no additional classification or calculations of objects on the screen.  These cameras are still very good cameras, but selection of no analytics will make them similar to most other cameras.  We might note that the cameras sold online through shopping websites, even ones that state GXi embedded intelligence are sold without the surveillance licenses.</p> 			<div class=c></div> <hr width=""80%"" /> 				<h2>ZN-SURV-1 - Surveillance&nbsp;Analytics $212</h2> 			<div class=c></div>  				<p>This license is best suited for outdoor applications for SMART&nbsp;Cameras. &nbsp;This license is best suited for classifying persons and vehicles and enabling alerts based on entry into specific zones.  This license should be selected if you want to enable text or email alerts based on zones that can be setup on the screen.</p>  			<ul> 				<li><b>Object Class &amp; Speed Calculations</b> 				<li>Direction &amp;&nbsp;Dwell Filters 				<li>Tailgating &amp;&nbsp;On-Screen Counters 			</ul> <hr width=""80%"" /><div class=c></div> 				<h2>ZN-ADVANCED-1 - Advanced&nbsp;Analytics $264</h2> 			<div class=c></div> 				<p>This license provides the ultimate analytics for SMART&nbsp;Cameras.  It should be used for more advanced indoor and outdoor security camera installations.  It includes all of the ZN-SURV-1 objects and zones, with added Counting Line and enhanced tracking for multiple target tracking simultaneously.  Use this especially for indoor camera installations where the camera will be tracking multiple targets at once, and counting passing cars or people. 				</p> 				<ul> 					<li>Object Class &amp; Speed Calculations 					<li>Direction &amp;&nbsp;Dwell Filters 					<li>Tailgating &amp;&nbsp;On-Screen Counters 					<li>Counting Line (for counting vehicles or people) 					<li>Enhanced capabilities for multiple target tracking 				</ul> 				<p></p></div>","4465","No Analytics Licenses","0","1",,,"1","0","0","1",,
,,,,,,,,,,"4466","ZN-SURV-1 - Surveillance Analytics License","212","2","+ZN-SURV-1",,"0","0","0","1",,
,,,,,,,,,,"4467","ZN-ADVANCED-1 - Advanced Analytics License","264","3","+ZN-ADVANCED-1",,"0","0","0","1",,
"1054","CMC-37-4","260","0","Housing Color","Dropdown","1","1","","","4528","Silver","0","1","+Silver",,"1","0","0","1",,
,,,,,,,,,,"4529","Black","0","2","+Black",,"0","0","0","1",,
,,,,,,,,,,"4530","White","0","3","+White",,"0","0","0","1",,
"1034","DFS-28-4","261","0","Analytics Software License - GXi","Dropdown","1","1",""," <p>These analytics licenses enable the SMART&nbsp;capabilities of the Ganz Computar GXi cameras.  Each analytics license enables different capabilities for the camera.</p> 			<p></p> 			<div class=c></div> <div style=""width:80%; margin:0px auto;""> <hr width=""80%"" /> 				<h2>No Analytics License  $0</h2> 				<p>This selection removes all of the SMART functionality from the SMART Cameras, no additional classification or calculations of objects on the screen.  These cameras are still very good cameras, but selection of no analytics will make them similar to most other cameras.  We might note that the cameras sold online through shopping websites, even ones that state GXi embedded intelligence are sold without the surveillance licenses.</p> 			<div class=c></div> <hr width=""80%"" /> 				<h2>ZN-SURV-1 - Surveillance&nbsp;Analytics $212</h2> 			<div class=c></div>  				<p>This license is best suited for outdoor applications for SMART&nbsp;Cameras. &nbsp;This license is best suited for classifying persons and vehicles and enabling alerts based on entry into specific zones.  This license should be selected if you want to enable text or email alerts based on zones that can be setup on the screen.</p>  			<ul> 				<li><b>Object Class &amp; Speed Calculations</b> 				<li>Direction &amp;&nbsp;Dwell Filters 				<li>Tailgating &amp;&nbsp;On-Screen Counters 			</ul> <hr width=""80%"" /><div class=c></div> 				<h2>ZN-ADVANCED-1 - Advanced&nbsp;Analytics $264</h2> 			<div class=c></div> 				<p>This license provides the ultimate analytics for SMART&nbsp;Cameras.  It should be used for more advanced indoor and outdoor security camera installations.  It includes all of the ZN-SURV-1 objects and zones, with added Counting Line and enhanced tracking for multiple target tracking simultaneously.  Use this especially for indoor camera installations where the camera will be tracking multiple targets at once, and counting passing cars or people. 				</p> 				<ul> 					<li>Object Class &amp; Speed Calculations 					<li>Direction &amp;&nbsp;Dwell Filters 					<li>Tailgating &amp;&nbsp;On-Screen Counters 					<li>Counting Line (for counting vehicles or people) 					<li>Enhanced capabilities for multiple target tracking 				</ul> 				<p></p></div>","4468","No Analytics Licenses","0","1",,,"1","0","0","1",,
,,,,,,,,,,"4469","ZN-SURV-1 - Surveillance Analytics License","212","2","+ZN-SURV-1",,"0","0","0","1",,
,,,,,,,,,,"4470","ZN-ADVANCED-1 - Advanced Analytics License","264","3","+ZN-ADVANCED-1",,"0","0","0","1",,
"1053","DFS-28-4","261","0","Housing Color","Dropdown","1","1","","","4525","Silver","0","1","+Silver",,"1","0","0","1",,
,,,,,,,,,,"4526","Black","0","2","+Black",,"0","0","0","1",,
,,,,,,,,,,"4527","White","0","3","+White",,"0","0","0","1",,
"1035","DFS-37-4","262","0","Analytics Software License - GXi","Dropdown","1","1",""," <p>These analytics licenses enable the SMART&nbsp;capabilities of the Ganz Computar GXi cameras.  Each analytics license enables different capabilities for the camera.</p> 			<p></p> 			<div class=c></div> <div style=""width:80%; margin:0px auto;""> <hr width=""80%"" /> 				<h2>No Analytics License  $0</h2> 				<p>This selection removes all of the SMART functionality from the SMART Cameras, no additional classification or calculations of objects on the screen.  These cameras are still very good cameras, but selection of no analytics will make them similar to most other cameras.  We might note that the cameras sold online through shopping websites, even ones that state GXi embedded intelligence are sold without the surveillance licenses.</p> 			<div class=c></div> <hr width=""80%"" /> 				<h2>ZN-SURV-1 - Surveillance&nbsp;Analytics $212</h2> 			<div class=c></div>  				<p>This license is best suited for outdoor applications for SMART&nbsp;Cameras. &nbsp;This license is best suited for classifying persons and vehicles and enabling alerts based on entry into specific zones.  This license should be selected if you want to enable text or email alerts based on zones that can be setup on the screen.</p>  			<ul> 				<li><b>Object Class &amp; Speed Calculations</b> 				<li>Direction &amp;&nbsp;Dwell Filters 				<li>Tailgating &amp;&nbsp;On-Screen Counters 			</ul> <hr width=""80%"" /><div class=c></div> 				<h2>ZN-ADVANCED-1 - Advanced&nbsp;Analytics $264</h2> 			<div class=c></div> 				<p>This license provides the ultimate analytics for SMART&nbsp;Cameras.  It should be used for more advanced indoor and outdoor security camera installations.  It includes all of the ZN-SURV-1 objects and zones, with added Counting Line and enhanced tracking for multiple target tracking simultaneously.  Use this especially for indoor camera installations where the camera will be tracking multiple targets at once, and counting passing cars or people. 				</p> 				<ul> 					<li>Object Class &amp; Speed Calculations 					<li>Direction &amp;&nbsp;Dwell Filters 					<li>Tailgating &amp;&nbsp;On-Screen Counters 					<li>Counting Line (for counting vehicles or people) 					<li>Enhanced capabilities for multiple target tracking 				</ul> 				<p></p></div>","4471","No Analytics Licenses","0","1",,,"1","0","0","1",,
